,datetime,target_sum,exposure_time,sky_mean,time,m_inst,m_inst_sky,calibed_mags,airmass,altitude,azimuth,utc,zenith_angle,km_distance
49,2024-01-18 09:10:02.977,416873.46611197107,0.052196,29165983.993947163,2024-01-18T09:10:02.977,-17.375116040743567,-21.79787033656655,4.324406153203146,1.3402428136814137,47.80681367968874,135.5084276883779,2024-01-18 09:10:02.977,42.19318632031126,389.7789736542056
50,2024-01-18 09:10:03.834,388739.2826393731,0.052196,28989223.92273029,2024-01-18T09:10:03.834,-17.299251479815837,-21.791270226043636,4.402378086745069,1.3320105849151673,48.20002791545461,134.99764543942487,2024-01-18 09:10:03.834,41.79997208454539,384.6810842509429
51,2024-01-18 09:10:04.685,444954.6705335155,0.052196,28785678.365193367,2024-01-18T09:10:04.685,-17.445894831975735,-21.783619925074373,4.257794733121494,1.323963417985624,48.59211599122216,134.47701200806077,2024-01-18 09:10:04.685,41.40788400877784,379.64954556002493
52,2024-01-18 09:10:05.547,395600.8454708252,0.052196,28617998.47546909,2024-01-18T09:10:05.547,-17.31824843528723,-21.77727689428222,4.38749433890887,1.3159427732771292,48.99078450851068,133.9355449168392,2024-01-18 09:10:05.547,41.00921549148932,374.58538405165467
53,2024-01-18 09:10:06.279,395204.6383937448,0.052196,28429656.554607037,2024-01-18T09:10:06.279,-17.317160490367932,-21.77010778679776,4.390299225195233,1.3092357229829759,49.33041105622002,133.46423323212497,2024-01-18 09:10:06.279,40.66958894377998,370.31157033024573
54,2024-01-18 09:10:07.139,432590.9154591784,0.052196,28265919.294504434,2024-01-18T09:10:07.139,-17.415298894763023,-21.763836540304467,4.2941465026716035,1.3014788662634942,49.730553232364485,132.89657070131892,2024-01-18 09:10:07.139,40.269446767635515,365.32287698387063
55,2024-01-18 09:10:07.984,436327.31995035335,0.052196,28072214.04960099,2024-01-18T09:10:07.984,-17.424636423820417,-21.756370420512667,4.286726614045016,1.293987806252801,50.12474376545178,132.32367462624632,2024-01-18 09:10:07.984,39.87525623454822,360.45669034313966
56,2024-01-18 09:10:08.832,442783.0641634222,0.051888,27911882.224543303,2024-01-18T09:10:08.832,-17.4470086387861,-21.756577291379514,4.266245270726622,1.2866013156705094,50.52118110349244,131.73315797583712,2024-01-18 09:10:08.832,39.47881889650756,355.610064130613
57,2024-01-18 09:10:09.586,452629.6568246223,0.041093,27728339.046156444,2024-01-18T09:10:09.586,-17.724136358415393,-22.002661828801845,3.9907703366453435,1.2801448833143354,50.874234925605236,131.1945666225758,2024-01-18 09:10:09.586,39.125765074394764,351.3329125355536
58,2024-01-18 09:10:10.335,362947.8544975016,0.040784999999999995,22748998.433522187,2024-01-18T09:10:10.335,-17.49255788081815,-21.795926345299947,4.223963879912336,1.273835799682729,51.225326397003904,130.6465493384145,2024-01-18 09:10:10.335,38.774673602996096,347.11532009447706
59,2024-01-18 09:10:11.190,388430.58318405505,0.040784999999999995,21498261.179839686,2024-01-18T09:10:11.190,-17.56623083927068,-21.734528980232923,4.152101692371902,1.2667622141709671,51.62637982590396,130.00465918696898,2024-01-18 09:10:11.190,38.37362017409604,342.3403272407979
60,2024-01-18 09:10:11.931,353360.35559652094,0.040784999999999995,21389891.18474247,2024-01-18T09:10:11.931,-17.46349185532322,-21.729042081352343,4.256381445276719,1.2607433628072044,51.974027140788266,129.43386080745472,2024-01-18 09:10:11.931,38.025972859211734,338.2373689326195
61,2024-01-18 09:10:12.669,354921.8202823987,0.040784999999999995,21281404.969690412,2024-01-18T09:10:12.669,-17.468279047620864,-21.72352138356278,4.253102208759991,1.2548526926550494,52.320165310309925,128.85159941502474,2024-01-18 09:10:12.669,37.679834689690075,334.18493121857125
62,2024-01-18 09:10:13.432,344187.25198244676,0.040784999999999995,21156399.74820238,2024-01-18T09:10:13.432,-17.434934249283874,-21.71712505424294,4.287977947176946,1.2488722367637592,52.677747901083315,128.23475291393362,2024-01-18 09:10:13.432,37.322252098916685,330.0321259602543
63,2024-01-18 09:10:14.169,331468.4013560731,0.040784999999999995,21091349.098334968,2024-01-18T09:10:14.169,-17.394052631424568,-21.71378154347858,4.330311006534478,1.2432023336940574,53.02269740359032,127.62418068717292,2024-01-18 09:10:14.169,36.97730259640968,326.05779475844565
64,2024-01-18 09:10:15.020,381519.5559434574,0.040784999999999995,20964591.082824975,2024-01-18T09:10:15.020,-17.546739306949796,-21.707236632921784,4.179266605904642,1.2367869600933545,53.42021752144108,126.90061648393261,2024-01-18 09:10:15.020,36.57978247855892,321.5156794289202
65,2024-01-18 09:10:15.765,348842.7677244488,0.040784999999999995,20865843.324880756,2024-01-18T09:10:15.765,-17.449521605918587,-21.70211049848801,4.277892154977241,1.2312873502631874,53.767311562073886,126.25039639921329,2024-01-18 09:10:15.765,36.232688437926114,317.58227771986435
66,2024-01-18 09:10:16.512,388986.10647886805,0.040784999999999995,20746115.91402421,2024-01-18T09:10:16.512,-17.56778252156525,-21.69586264350778,4.161014649600672,1.2258832040081415,54.114266675457,125.58225847580253,2024-01-18 09:10:16.512,35.885733324543,313.68016817412723
67,2024-01-18 09:10:17.250,352261.0851177126,0.040784999999999995,20666846.27853527,2024-01-18T09:10:17.250,-17.460108968539043,-21.691706166224165,4.270026990252992,1.220653371403614,54.455776203623664,124.90585112588704,2024-01-18 09:10:17.250,35.544223796376336,309.8677759754504
